,house_type,house_size,location,price,numBalconies,numBathrooms,SecurityDeposit,Status,category,numBedrooms,ratio_per_room,PricePerSqft
4034,1 BHK Apartment ,750,Andheri West,38000,,1.0,No Deposit,Furnished,apartment,1,38000.0,50.666666666666664
4035,3 BHK Apartment ,1300,Andheri West,95000,,3.0,No Deposit,Unfurnished,apartment,3,31666.666666666668,73.07692307692308
4036,1 BHK Apartment ,683,Ghansoli,21000,3.0,2.0," 60,000",Semi-Furnished,apartment,1,21000.0,30.74670571010249
4037,2 BHK Apartment ,1055,Bandra East,110000,2.0,2.0," 2,00,000",Semi-Furnished,apartment,2,55000.0,104.26540284360189
4038,3 BHK Apartment ,1255,Bandra Kurla Complex,150000,3.0,3.0," 3,00,000",Semi-Furnished,apartment,3,50000.0,119.5219123505976
4039,2 BHK Apartment ,1125,Ghansoli,30000,4.0,2.0," 75,000",Unfurnished,apartment,2,15000.0,26.666666666666668
4040,1 BHK Apartment ,656,Ghansoli,35000,4.0,2.0," 1,20,000",Unfurnished,apartment,1,35000.0,53.353658536585364
4041,3 BHK Apartment ,2050,Ghansoli,49000,5.0,2.0," 1,65,000",Unfurnished,apartment,3,16333.333333333334,23.902439024390244
4042,1 BHK Apartment ,610,Ghansoli,16000,1.0,2.0," 40,000",Unfurnished,apartment,1,16000.0,26.229508196721312
4043,1 BHK Apartment ,700,Thane West,16501,,2.0,No Deposit,Furnished,apartment,1,16501.0,23.572857142857142
4044,1 BHK Apartment ,680,Karanjade,7000,,2.0,No Deposit,Unfurnished,apartment,1,7000.0,10.294117647058824
4045,1 RK Studio Apartment ,450,Karanjade,5000,,1.0,No Deposit,Unfurnished,studio,1,5000.0,11.11111111111111
4046,2 BHK Apartment ,690,Kanjurmarg,27000,,2.0,No Deposit,Semi-Furnished,apartment,2,13500.0,39.130434782608695
4047,2 BHK Apartment ,690,Kanjurmarg,27000,,2.0,No Deposit,Semi-Furnished,apartment,2,13500.0,39.130434782608695
4048,2 BHK Apartment ,690,Kanjurmarg,27000,,2.0,No Deposit,Semi-Furnished,apartment,2,13500.0,39.130434782608695
4049,1 BHK Apartment ,700,Thane West,12995,,2.0,No Deposit,Semi-Furnished,apartment,1,12995.0,18.564285714285713
4050,1 BHK Apartment ,708,Thane West,13005,,2.0,No Deposit,Semi-Furnished,apartment,1,13005.0,18.36864406779661
4051,1 BHK Apartment ,700,Thane West,12003,,2.0,No Deposit,Semi-Furnished,apartment,1,12003.0,17.147142857142857
4052,3 BHK Apartment ,1050,Dadar East,100000,,3.0,No Deposit,Semi-Furnished,apartment,3,33333.333333333336,95.23809523809524
4053,1 BHK Apartment ,700,Thane West,12001,,2.0,No Deposit,Semi-Furnished,apartment,1,12001.0,17.144285714285715
4054,1 BHK Apartment ,700,Thane West,12001,,2.0,No Deposit,Semi-Furnished,apartment,1,12001.0,17.144285714285715
4055,1 BHK Apartment ,700,Thane West,12005,,2.0,No Deposit,Semi-Furnished,apartment,1,12005.0,17.15
4056,1 BHK Apartment ,650,Koper Khairane,17000,,1.0,No Deposit,Unfurnished,apartment,1,17000.0,26.153846153846153
4057,1 RK Studio Apartment ,350,Koper Khairane,7500,,1.0,No Deposit,Unfurnished,studio,1,7500.0,21.428571428571427
4058,1 RK Studio Apartment ,320,Koper Khairane,7000,,1.0,No Deposit,Unfurnished,studio,1,7000.0,21.875
4059,1 BHK Apartment ,350,Ghansoli,10500,,1.0,No Deposit,Unfurnished,apartment,1,10500.0,30.0
4060,1 BHK Apartment ,400,Ghansoli,10500,,1.0,No Deposit,Unfurnished,apartment,1,10500.0,26.25
4061,1 RK Studio Apartment ,700,Thane West,12120,,2.0,No Deposit,Unfurnished,studio,1,12120.0,17.314285714285713
4062,1 BHK Apartment ,665,Karanjade,7500,,2.0,No Deposit,Unfurnished,apartment,1,7500.0,11.278195488721805
4063,1 BHK Apartment ,650,Dadar West,45000,,1.0,No Deposit,Unfurnished,apartment,1,45000.0,69.23076923076923
4064,1 RK Studio Apartment ,320,Koper Khairane,6500,,1.0,No Deposit,Unfurnished,studio,1,6500.0,20.3125
4065,1 BHK Apartment ,650,Andheri West,50000,,1.0,No Deposit,Furnished,apartment,1,50000.0,76.92307692307692
4066,2 BHK Apartment ,1241,Ghansoli,46000,4.0,2.0," 1,50,000",Unfurnished,apartment,2,23000.0,37.0668815471394
4067,2 BHK Apartment ,1094,Goregaon East,45000,1.0,2.0," 2,00,000",Semi-Furnished,apartment,2,22500.0,41.13345521023766
4068,3 BHK Apartment ,1807,Malad East,70000,3.0,3.0," 3,00,000",Unfurnished,apartment,3,23333.333333333332,38.7382401770891
4069,3 BHK Apartment ,2300,Juhu Scheme,400000,,4.0," 12,00,000",Furnished,apartment,3,133333.33333333334,173.91304347826087
4070,3 BHK Apartment ,1642,Kandivali West,50000,,3.0," 2,50,000",Semi-Furnished,apartment,3,16666.666666666668,30.450669914738125
4071,2 BHK Apartment ,1157,Kandivali West,40000,,2.0," 2,00,000",Semi-Furnished,apartment,2,20000.0,34.57216940363008
4072,2 BHK Apartment ,998,Kandivali West,35000,,2.0," 1,50,000",Semi-Furnished,apartment,2,17500.0,35.07014028056112
4073,2 BHK Apartment ,1019,Kanjurmarg East,34000,,2.0,No Deposit,Furnished,apartment,2,17000.0,33.36604514229637
4074,2 BHK Apartment ,910,Kharghar,35000,,2.0,No Deposit,Unfurnished,apartment,2,17500.0,38.46153846153846
4075,2 BHK Apartment ,1120,Santacruz West,46000,,2.0,No Deposit,Furnished,apartment,2,23000.0,41.07142857142857
4076,2 BHK Apartment ,1402,Santacruz West,100000,,2.0,No Deposit,Furnished,apartment,2,50000.0,71.32667617689016
4077,2 BHK Apartment ,896,Santacruz East,43000,,2.0,No Deposit,Semi-Furnished,apartment,2,21500.0,47.99107142857143
4078,1 BHK Apartment ,550,Santacruz East,42000,,1.0,No Deposit,Semi-Furnished,apartment,1,42000.0,76.36363636363636
4079,2 BHK Apartment ,850,Santacruz East,58000,,2.0,No Deposit,Furnished,apartment,2,29000.0,68.23529411764706
4080,2 BHK Apartment ,800,Santacruz East,55000,,2.0,No Deposit,Furnished,apartment,2,27500.0,68.75
4081,2 BHK Apartment ,850,Santacruz East,58000,,2.0,No Deposit,Furnished,apartment,2,29000.0,68.23529411764706
4082,2 BHK Apartment ,850,Santacruz East,58000,,2.0,No Deposit,Furnished,apartment,2,29000.0,68.23529411764706
4083,2 BHK Apartment ,850,Santacruz East,58000,,2.0,No Deposit,Furnished,apartment,2,29000.0,68.23529411764706
4084,1 BHK Apartment ,850,Santacruz East,58000,,2.0,No Deposit,Furnished,apartment,1,58000.0,68.23529411764706
4085,2 BHK Apartment ,850,Santacruz East,58000,,2.0,No Deposit,Furnished,apartment,2,29000.0,68.23529411764706
4086,3 BHK Apartment ,1600,Khar West,200000,,3.0,No Deposit,Semi-Furnished,apartment,3,66666.66666666667,125.0
4087,3 BHK Apartment ,1600,Khar West,200000,,3.0,No Deposit,Semi-Furnished,apartment,3,66666.66666666667,125.0
4088,3 BHK Apartment ,1600,Khar West,200000,,3.0,No Deposit,Semi-Furnished,apartment,3,66666.66666666667,125.0
4089,3 BHK Apartment ,1600,Khar West,200000,,3.0,No Deposit,Semi-Furnished,apartment,3,66666.66666666667,125.0
4090,3 BHK Apartment ,900,Santacruz East,70000,,3.0,No Deposit,Semi-Furnished,apartment,3,23333.333333333332,77.77777777777777
4091,2 BHK Apartment ,850,Santacruz East,55000,,2.0,No Deposit,Furnished,apartment,2,27500.0,64.70588235294117
4092,1 BHK Apartment ,550,Santacruz East,32000,,1.0,No Deposit,Semi-Furnished,apartment,1,32000.0,58.18181818181818
4093,3 BHK Apartment ,1000,Santacruz East,80000,,3.0,No Deposit,Furnished,apartment,3,26666.666666666668,80.0
4094,3 BHK Apartment ,1400,Santacruz East,75000,,3.0,No Deposit,Unfurnished,apartment,3,25000.0,53.57142857142857
4095,2 BHK Apartment ,880,Santacruz East,60000,,2.0,No Deposit,Furnished,apartment,2,30000.0,68.18181818181819
4096,2 BHK Apartment ,900,Santacruz East,60000,,2.0,No Deposit,Unfurnished,apartment,2,30000.0,66.66666666666667
4097,2 BHK Apartment ,850,Santacruz East,60000,,2.0,No Deposit,Unfurnished,apartment,2,30000.0,70.58823529411765
4098,3 BHK Apartment ,1600,Santacruz East,75000,,3.0,No Deposit,Semi-Furnished,apartment,3,25000.0,46.875
4099,3 BHK Apartment ,1400,Santacruz East,75000,,3.0,No Deposit,Semi-Furnished,apartment,3,25000.0,53.57142857142857
4100,2 BHK Apartment ,900,Santacruz East,60000,,2.0,No Deposit,Unfurnished,apartment,2,30000.0,66.66666666666667
4101,2 BHK Apartment ,900,Bhayandar East,15000,,2.0,No Deposit,Unfurnished,apartment,2,7500.0,16.666666666666668
4102,1 BHK Apartment ,710,Mira Road East,15000,,1.0,No Deposit,Semi-Furnished,apartment,1,15000.0,21.12676056338028
4103,1 BHK Apartment ,595,Mira Road East,16000,,2.0,No Deposit,Semi-Furnished,apartment,1,16000.0,26.89075630252101
4104,2 BHK Apartment ,1000,Santacruz East,40000,,2.0,No Deposit,Unfurnished,apartment,2,20000.0,40.0
4105,2 BHK Apartment ,1000,Santacruz West,130000,,2.0,No Deposit,Furnished,apartment,2,65000.0,130.0
4106,3 BHK Apartment ,1000,Santacruz East,80000,,3.0,No Deposit,Furnished,apartment,3,26666.666666666668,80.0
4107,2 BHK Apartment ,850,Bandra East,70000,,2.0,No Deposit,Semi-Furnished,apartment,2,35000.0,82.3529411764706
4108,3 BHK Apartment ,1400,Mira Road East,23500,,3.0,No Deposit,Semi-Furnished,apartment,3,7833.333333333333,16.785714285714285
4109,2 BHK Apartment ,890,Bandra East,70000,,2.0,No Deposit,Semi-Furnished,apartment,2,35000.0,78.65168539325843
4110,2 BHK Apartment ,850,Santacruz East,75000,,2.0,No Deposit,Furnished,apartment,2,37500.0,88.23529411764706
4111,2 BHK Apartment ,850,Santacruz West,55000,,2.0,No Deposit,Semi-Furnished,apartment,2,27500.0,64.70588235294117
4112,2 BHK Apartment ,850,Santacruz East,40000,,2.0,No Deposit,Unfurnished,apartment,2,20000.0,47.05882352941177
4113,1 BHK Apartment ,680,Santacruz East,32000,,1.0,No Deposit,Furnished,apartment,1,32000.0,47.05882352941177
4114,2 BHK Apartment ,1150,Santacruz East,80000,,2.0,No Deposit,Furnished,apartment,2,40000.0,69.56521739130434
4115,3 BHK Apartment ,1000,Santacruz East,85000,,3.0,No Deposit,Semi-Furnished,apartment,3,28333.333333333332,85.0
4116,1 BHK Apartment ,720,Santacruz East,32000,,2.0,No Deposit,Unfurnished,apartment,1,32000.0,44.44444444444444
4117,2 BHK Apartment ,780,Mira Road East,15000,,1.0,No Deposit,Semi-Furnished,apartment,2,7500.0,19.23076923076923
4118,3 BHK Apartment ,1400,Andheri West,100000,,3.0,No Deposit,Furnished,apartment,3,33333.333333333336,71.42857142857143
4119,3 BHK Apartment ,1400,Andheri West,250000,,3.0,No Deposit,Furnished,apartment,3,83333.33333333333,178.57142857142858
4120,1 BHK Apartment ,710,Mira Road East,14000,,2.0,No Deposit,Semi-Furnished,apartment,1,14000.0,19.718309859154928
4121,2 BHK Apartment ,800,Bandra East,55000,,2.0,No Deposit,Furnished,apartment,2,27500.0,68.75
4122,2 BHK Apartment ,800,Bandra East,65000,,2.0,No Deposit,Furnished,apartment,2,32500.0,81.25
4123,2 BHK Apartment ,850,Santacruz East,45000,,2.0,No Deposit,Unfurnished,apartment,2,22500.0,52.94117647058823
4124,2 BHK Apartment ,750,Santacruz East,45000,,2.0,No Deposit,Unfurnished,apartment,2,22500.0,60.0
4125,3 BHK Apartment ,950,Santacruz East,65000,,2.0,No Deposit,Semi-Furnished,apartment,3,21666.666666666668,68.42105263157895
4126,2 BHK Apartment ,760,Santacruz East,45000,,2.0,No Deposit,Unfurnished,apartment,2,22500.0,59.21052631578947
4127,1 BHK Apartment ,560,Santacruz East,38000,,2.0,No Deposit,Unfurnished,apartment,1,38000.0,67.85714285714286
4128,2 BHK Apartment ,920,Santacruz East,45000,,2.0,No Deposit,Furnished,apartment,2,22500.0,48.91304347826087
4129,3 BHK Apartment ,1100,Andheri East,58000,,3.0,No Deposit,Furnished,apartment,3,19333.333333333332,52.72727272727273
4130,3 BHK Apartment ,850,Khar West,150000,,3.0,No Deposit,Furnished,apartment,3,50000.0,176.47058823529412
4131,2 BHK Apartment ,750,Santacruz East,70000,,2.0,No Deposit,Semi-Furnished,apartment,2,35000.0,93.33333333333333
4132,1 BHK Apartment ,450,Santacruz East,28000,,1.0,No Deposit,Unfurnished,apartment,1,28000.0,62.22222222222222
4133,1 RK Studio Apartment ,450,Santacruz East,22000,,1.0,No Deposit,Furnished,studio,1,22000.0,48.888888888888886
4134,2 BHK Apartment ,850,Santacruz East,40000,,2.0,No Deposit,Unfurnished,apartment,2,20000.0,47.05882352941177
4135,2 BHK Apartment ,780,Santacruz East,45000,,2.0,No Deposit,Furnished,apartment,2,22500.0,57.69230769230769
4136,2 BHK Apartment ,850,Santacruz East,45000,,2.0,No Deposit,Furnished,apartment,2,22500.0,52.94117647058823
4137,3 BHK Apartment ,750,Santacruz East,60000,,3.0,No Deposit,Semi-Furnished,apartment,3,20000.0,80.0
4138,2 BHK Apartment ,950,Santacruz East,65000,,2.0,No Deposit,Furnished,apartment,2,32500.0,68.42105263157895
4139,1 BHK Apartment ,650,Santacruz East,32000,,2.0,No Deposit,Furnished,apartment,1,32000.0,49.23076923076923
4140,1 BHK Apartment ,550,Santacruz East,32000,,1.0,No Deposit,Furnished,apartment,1,32000.0,58.18181818181818
4141,2 BHK Apartment ,900,Santacruz East,55000,,2.0,No Deposit,Furnished,apartment,2,27500.0,61.111111111111114
4142,1 BHK Apartment ,550,Santacruz East,35000,,1.0,No Deposit,Furnished,apartment,1,35000.0,63.63636363636363
4143,2 BHK Apartment ,950,Santacruz East,55000,,2.0,No Deposit,Furnished,apartment,2,27500.0,57.89473684210526
4144,2 BHK Apartment ,1050,Santacruz East,50000,,1.0,No Deposit,Unfurnished,apartment,2,25000.0,47.61904761904762
4145,3 BHK Apartment ,1525,Santacruz East,65000,,3.0,No Deposit,Unfurnished,apartment,3,21666.666666666668,42.622950819672134
4146,1 BHK Apartment ,580,Mira Road East,13000,,1.0,No Deposit,Semi-Furnished,apartment,1,13000.0,22.413793103448278
4147,1 BHK Apartment ,550,Mira Road East,15000,,1.0,No Deposit,Semi-Furnished,apartment,1,15000.0,27.272727272727273
4148,1 BHK Apartment ,580,Mira Road East,15000,,1.0,No Deposit,Semi-Furnished,apartment,1,15000.0,25.862068965517242
4149,1 BHK Apartment ,580,Mira Road East,15000,,1.0,No Deposit,Unfurnished,apartment,1,15000.0,25.862068965517242
4150,1 BHK Apartment ,580,Mira Road East,16000,,1.0,No Deposit,Semi-Furnished,apartment,1,16000.0,27.586206896551722
4151,3 BHK Apartment ,1670,Mira Road East,22000,,3.0,No Deposit,Semi-Furnished,apartment,3,7333.333333333333,13.173652694610778
4152,1 BHK Apartment ,580,Mira Road East,18000,,1.0,No Deposit,Semi-Furnished,apartment,1,18000.0,31.03448275862069
4153,2 BHK Apartment ,1400,Santacruz East,62000,,2.0,No Deposit,Semi-Furnished,apartment,2,31000.0,44.285714285714285
4154,3 BHK Apartment ,1400,Andheri East,100000,,3.0,No Deposit,Furnished,apartment,3,33333.333333333336,71.42857142857143
4155,2 BHK Apartment ,1350,Santacruz East,62000,,2.0,No Deposit,Furnished,apartment,2,31000.0,45.925925925925924
4156,2 BHK Apartment ,750,Santacruz East,65000,,2.0,No Deposit,Furnished,apartment,2,32500.0,86.66666666666667
4157,3 BHK Apartment ,1050,Santacruz East,65000,,3.0,No Deposit,Unfurnished,apartment,3,21666.666666666668,61.904761904761905
4158,2 BHK Apartment ,850,Santacruz East,55000,,2.0,No Deposit,Unfurnished,apartment,2,27500.0,64.70588235294117
4159,1 BHK Apartment ,550,Santacruz East,35000,,1.0,No Deposit,Unfurnished,apartment,1,35000.0,63.63636363636363
4160,2 BHK Apartment ,1350,Santacruz East,62000,,2.0,No Deposit,Semi-Furnished,apartment,2,31000.0,45.925925925925924
4161,2 BHK Apartment ,800,Santacruz East,65000,,2.0,No Deposit,Furnished,apartment,2,32500.0,81.25
4162,1 BHK Apartment ,500,Santacruz East,35000,,1.0,No Deposit,Unfurnished,apartment,1,35000.0,70.0
4163,1 BHK Apartment ,450,Santacruz East,35000,,1.0,No Deposit,Semi-Furnished,apartment,1,35000.0,77.77777777777777
4164,1 BHK Apartment ,550,Santacruz East,30000,,1.0,No Deposit,Unfurnished,apartment,1,30000.0,54.54545454545455
4165,2 BHK Apartment ,750,Borivali West,65000,,2.0,No Deposit,Furnished,apartment,2,32500.0,86.66666666666667
4166,1 BHK Apartment ,500,Santacruz East,32000,,1.0,No Deposit,Furnished,apartment,1,32000.0,64.0
4167,2 BHK Apartment ,1265,Santacruz East,62000,,2.0,No Deposit,Semi-Furnished,apartment,2,31000.0,49.01185770750988
4168,2 BHK Apartment ,1000,Santacruz East,40000,,2.0,No Deposit,Semi-Furnished,apartment,2,20000.0,40.0
4169,1 BHK Apartment ,720,Bandra West,40000,,1.0,No Deposit,Semi-Furnished,apartment,1,40000.0,55.55555555555556
4170,2 BHK Apartment ,1000,Santacruz East,55000,,2.0,No Deposit,Semi-Furnished,apartment,2,27500.0,55.0
4171,1 BHK Apartment ,720,Santacruz East,30000,,1.0,No Deposit,Furnished,apartment,1,30000.0,41.666666666666664
4172,2 BHK Apartment ,1025,Santacruz East,40000,,2.0,No Deposit,Furnished,apartment,2,20000.0,39.02439024390244
4173,3 BHK Apartment ,1150,Khar,95000,,3.0,No Deposit,Furnished,apartment,3,31666.666666666668,82.6086956521739
4174,2 BHK Apartment ,1025,Santacruz East,45000,,2.0,No Deposit,Unfurnished,apartment,2,22500.0,43.90243902439025
4175,1 BHK Apartment ,750,Santacruz East,35000,,1.0,No Deposit,Furnished,apartment,1,35000.0,46.666666666666664
4176,3 BHK Apartment ,1500,Santacruz West,60000,,2.0,No Deposit,Unfurnished,apartment,3,20000.0,40.0
4177,1 RK Studio Apartment ,344,Goregaon East,14000,,1.0,No Deposit,Semi-Furnished,studio,1,14000.0,40.69767441860465
4178,1 RK Studio Apartment ,344,Goregaon East,14000,,1.0,No Deposit,Semi-Furnished,studio,1,14000.0,40.69767441860465
4179,1 RK Studio Apartment ,344,Goregaon East,14000,,1.0,No Deposit,Semi-Furnished,studio,1,14000.0,40.69767441860465
4180,1 RK Studio Apartment ,344,Goregaon East,10000,,1.0,No Deposit,Unfurnished,studio,1,10000.0,29.069767441860463
4181,1 RK Studio Apartment ,344,Goregaon East,10000,,1.0,No Deposit,Unfurnished,studio,1,10000.0,29.069767441860463
4182,1 RK Studio Apartment ,344,Goregaon East,10000,,1.0,No Deposit,Unfurnished,studio,1,10000.0,29.069767441860463
4183,1 RK Studio Apartment ,344,Goregaon East,10000,,1.0,No Deposit,Unfurnished,studio,1,10000.0,29.069767441860463
4184,1 RK Studio Apartment ,344,Goregaon East,10000,,1.0,No Deposit,Unfurnished,studio,1,10000.0,29.069767441860463
4185,1 RK Studio Apartment ,344,Goregaon East,10000,,1.0,No Deposit,Unfurnished,studio,1,10000.0,29.069767441860463
4186,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4187,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4188,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4189,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4190,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4191,1 RK Studio Apartment ,344,Goregaon East,12000,,1.0,No Deposit,Semi-Furnished,studio,1,12000.0,34.883720930232556
4192,1 RK Studio Apartment ,344,Goregaon East,12000,,1.0,No Deposit,Semi-Furnished,studio,1,12000.0,34.883720930232556
4193,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4194,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4195,1 RK Studio Apartment ,344,Goregaon East,12000,,1.0,No Deposit,Semi-Furnished,studio,1,12000.0,34.883720930232556
4196,1 RK Studio Apartment ,344,Goregaon East,12000,,1.0,No Deposit,Semi-Furnished,studio,1,12000.0,34.883720930232556
4197,1 RK Studio Apartment ,344,Goregaon East,12000,,1.0,No Deposit,Semi-Furnished,studio,1,12000.0,34.883720930232556
4198,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4199,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4200,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4201,1 BHK Apartment ,526,Goregaon East,16000,,1.0,No Deposit,Furnished,apartment,1,16000.0,30.418250950570343
4202,1 BHK Apartment ,526,Goregaon East,16000,,1.0,No Deposit,Furnished,apartment,1,16000.0,30.418250950570343
4203,1 BHK Apartment ,526,Goregaon East,16000,,1.0,No Deposit,Furnished,apartment,1,16000.0,30.418250950570343
4204,1 BHK Apartment ,526,Goregaon East,16000,,1.0,No Deposit,Furnished,apartment,1,16000.0,30.418250950570343
4205,1 BHK Apartment ,526,Goregaon East,16000,,1.0,No Deposit,Furnished,apartment,1,16000.0,30.418250950570343
4206,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4207,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4208,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4209,1 BHK Apartment ,526,Goregaon East,16000,,1.0,No Deposit,Furnished,apartment,1,16000.0,30.418250950570343
4210,1 BHK Apartment ,526,Goregaon East,16000,,1.0,No Deposit,Furnished,apartment,1,16000.0,30.418250950570343
4211,1 BHK Apartment ,526,Goregaon East,16000,,1.0,No Deposit,Furnished,apartment,1,16000.0,30.418250950570343
4212,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4213,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4214,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4215,1 BHK Apartment ,535,Goregaon East,16000,,1.0,No Deposit,Unfurnished,apartment,1,16000.0,29.906542056074766
4216,1 RK Studio Apartment ,344,Goregaon East,12000,,1.0,No Deposit,Semi-Furnished,studio,1,12000.0,34.883720930232556
4217,1 BHK Apartment ,600,Airoli,16500,,2.0,No Deposit,Semi-Furnished,apartment,1,16500.0,27.5
